userId;movieId;rating
279;165;3,0
189;1911;2,0
195;1375;3,0
481;103210;3,5
212;350;3,0
344;168;2,0
134;2001;3,0
518;141;4,0
509;33660;3,5
534;163;4,0
619;165;3,0
385;261;4,0
564;95;3,0
268;1262;4,5
44;786;3,0
306;288;3,0
564;2085;5,0
665;168;5,0
481;8981;4,0
547;1259;2,0
405;2115;4,0
468;2959;3,0
624;2253;1,0
509;5483;3,5
363;1371;2,0
608;3055;4,0
34;1589;4,0
402;46578;4,0
285;466;2,0
102;903;5,0
344;1266;4,0
608;2617;3,0
232;1377;4,0
461;4478;3,0
346;527;1,0
119;1894;2,0
469;170;4,5
86;260;5,0
274;22;2,5
652;2690;5,0
561;500;3,0
607;1968;3,5
431;4226;5,0
380;2268;4,0
665;1487;3,0
648;27850;4,0
73;49530;3,5
665;318;5,0
396;588;2,0
426;2324;4,0
481;924;5,0
518;2701;3,0
534;1597;4,0
380;587;2,0
358;2001;3,0
608;1734;4,0
641;153;3,0
177;173;3,0
30;1783;4,0
150;1673;3,0
317;153;2,0
157;165;3,0
150;4025;2,5
460;4886;3,5
245;2028;5,0
458;231;2,5
460;585;4,0
81;8014;3,5
189;1639;4,0
303;1610;3,0
359;215;4,0
311;750;3,0
102;1950;5,0
360;608;4,0
311;838;3,0
23;8656;2,5
525;260;5,0
242;1961;5,0
214;2064;4,0
387;946;5,0
247;1968;4,0
538;185;3,0
582;1073;3,0
177;1427;3,0
252;25;5,0
514;107;2,0
533;2105;4,0
572;2268;5,0
195;1374;3,0
125;524;4,0
405;2312;4,5
158;60293;1,5
388;4995;3,0
243;364;3,5
214;1092;4,0
200;36529;5,0
119;2297;2,0
587;3683;3,5
43;3525;3,0
580;2018;3,5
580;585;3,0
160;527;3,0
213;596;2,0
15;25;3,0
480;588;3,5
83;1923;2,0
242;994;5,0
665;2028;4,0
528;8981;2,5
86;500;3,0
195;1387;4,0
461;4951;2,5
125;40819;4,0
94;46578;4,0
211;82;5,0
652;588;4,0
157;8665;3,5
479;2116;2,0
531;3114;2,5
367;34334;3,0
385;440;4,0
15;185;2,0
458;2294;2,0
302;587;3,0
387;111;5,0
355;1387;4,0
452;296;5,0
50;539;3,0
182;237;3,0
499;750;5,0
217;2028;4,0
452;586;3,0
558;4174;5,0
245;1732;4,0
509;4369;1,0
580;924;3,0
312;3114;3,0
283;475;4,5
230;1265;4,0
665;2017;3,0
165;4995;3,5
574;1909;2,5
111;454;2,5
434;260;2,0
342;1573;2,0
468;524;3,0
48;50601;4,0
584;48780;5,0
564;581;5,0
15;788;1,5
324;185;3,0
298;26776;5,0
387;953;5,0
518;289;4,0
547;3028;3,0
577;8368;4,5
665;493;3,0
580;2617;1,5
253;3489;4,0
337;1376;4,0
594;1729;3,0
175;2324;4,0
195;1938;4,0
240;165;3,5
589;377;5,0
659;153;3,0
15;232;4,0
189;3001;2,0
240;6877;4,0
203;1248;3,5
334;8873;3,0
447;111;3,0
605;986;4,0
144;21;2,0
586;2762;5,0
580;1380;3,5
428;25771;2,5
199;26554;4,0
452;1259;5,0
201;260;5,0
5;2023;1,5
185;2028;3,0
518;2154;3,0
428;3175;3,5
510;1729;3,0
467;2501;2,0
311;1593;2,0
9;534;5,0
497;1944;4,0
380;3088;4,0
452;348;3,5
292;4995;4,0
460;176;1,5
281;1371;4,0
608;431;4,0
288;292;3,0
220;1580;4,0
106;45431;3,0
382;783;3,0
654;3081;5,0
195;916;2,0
426;1090;2,5
126;207;3,0
521;1729;4,5
659;788;3,0
2;590;5,0
292;527;5,0
654;5;4,0
73;88744;3,5
285;1610;3,0
418;1088;5,0
187;1923;3,5
85;595;3,0
405;916;4,5
664;858;4,0
195;954;4,0
428;296;5,0
385;21;4,0
119;2769;2,0
518;2139;4,0
600;88744;3,5
267;3484;3,5
15;308;4,0
283;105;3,0
664;1729;4,5
177;2125;4,0
292;236;3,0
49;1927;4,0
388;288;1,0
452;5707;3,5
358;2321;5,0
468;2064;3,5
243;1584;3,5
457;46578;3,0
608;632;4,0
212;837;3,5
56;3086;4,0
620;260;4,0
468;2313;4,0
358;765;1,0
573;596;4,0
197;2642;1,0
577;1957;5,0
4;1257;5,0
450;858;5,0
637;849;4,0
434;475;5,0
605;3074;3,0
382;2125;3,0
239;3086;4,0
15;913;4,0
627;2762;4,0
207;296;5,0
461;1997;4,5
380;1608;2,0
648;2324;4,5
487;153;3,0
528;111;3,5
391;1268;4,0
247;544;3,0
49;2669;3,0
287;84601;5,0
294;2123;2,0
199;6283;4,0
344;232;5,0
624;4368;3,0
389;339;3,0
369;165;3,0
294;1713;2,0
243;153;2,0
287;1580;5,0
514;231;2,0
133;8368;4,0
188;150;5,0
593;587;4,0
624;4104;1,0
426;1645;4,5
564;910;5,0
358;914;3,0
168;377;4,0
19;35;3,0
649;293;4,0
86;162;3,0
482;1387;4,0
303;1088;3,0
572;1213;3,5
313;3052;1,5
92;247;5,0
575;1580;1,0
313;5;3,5
481;3083;5,0
315;953;4,0
568;293;4,0
624;454;3,0
48;2617;3,5
132;4967;5,0
285;153;2,0
607;8368;4,5
458;2701;3,0
254;543;3,0
311;1367;2,0
4;2020;4,0
119;1921;4,0
345;8961;5,0
306;574;3,0
143;4011;5,0
199;4993;4,0
402;1580;3,5
127;237;5,0
475;48780;4,5
664;377;4,0
121;588;4,0
387;596;5,0
17;2657;3,0
212;4816;2,0
466;1639;5,0
215;608;4,0
629;500;5,0
110;237;4,0
206;1957;4,0
590;592;3,0
342;2453;4,0
358;2690;4,0
119;272;5,0
247;2193;4,0
228;1580;5,0
607;3052;3,5
588;165;3,0
195;924;5,0
472;898;3,0
253;1250;4,5
450;44191;4,0
358;1950;5,0
82;253;5,0
23;4886;3,5
53;111;4,0
531;595;3,0
257;111;5,0
213;260;5,0
311;293;2,0
547;900;3,0
134;364;3,0
216;910;4,0
311;1586;4,0
168;1073;5,0
562;590;4,0
46;2153;5,0
659;588;3,0
102;1884;3,0
599;7453;3,0
408;1923;4,0
596;586;3,5
251;4995;5,0
83;1732;5,0
211;1479;4,0
577;161;4,5
564;3565;3,0
197;924;4,0
287;2501;5,0
15;858;5,0
306;1672;3,0
376;922;5,0
463;2640;4,0
311;218;2,0
363;2762;4,0
580;2054;2,0
452;1673;3,0
73;1499;2,0
275;1265;5,0
514;5060;5,0
222;3515;4,0
385;272;3,0
287;6947;4,5
232;2143;5,0
641;95;3,0
275;377;4,0
21;1124;4,0
433;1358;4,5
452;3168;3,0
412;3484;3,0
162;707;3,0
353;8010;3,0
78;1732;5,0
22;2115;3,5
95;296;5,0
17;7445;1,0
244;2028;5,0
461;2139;2,0
463;587;4,0
509;534;4,0
461;3033;3,0
550;293;3,0
435;260;5,0
468;272;3,0
602;268;4,0
564;2791;5,0
384;48596;3,0
111;95;3,0
457;4886;1,0
118;1213;5,0
242;899;5,0
93;587;3,5
574;4643;3,0
580;704;2,0
564;804;4,0
608;296;5,0
401;1372;4,0
453;2028;3,0
484;1073;4,0
185;223;4,0
659;687;3,0
120;3210;4,0
355;5065;3,5
110;231;5,0
428;1387;4,0
137;2054;2,0
510;260;2,0
534;1892;3,0
195;2067;3,0
8;8874;3,0
111;150;4,0
551;253;3,0
166;3489;4,0
149;36529;4,0
175;595;4,0
569;943;5,0
358;2100;4,0
313;586;3,0
416;288;3,0
242;2312;5,0
9;497;4,0
206;1994;3,0
74;1562;4,0
434;348;4,0
418;4887;4,0
665;2018;3,0
431;4011;5,0
19;111;5,0
57;1732;3,0
664;88744;4,0
294;912;4,0
290;1831;5,0
328;2054;3,5
311;32139;4,0
295;858;5,0
232;1810;4,0
232;910;2,0
472;318;5,0
119;2502;4,0
111;2115;3,5
283;8645;4,5
216;551;5,0
548;348;4,0
199;1265;4,0
215;858;5,0
30;5689;4,0
380;8130;3,0
284;107;2,0
664;4958;4,0
598;5048;1,0
345;6620;4,5
311;379;3,0
150;8665;4,5
199;2288;5,0
243;1265;4,0
542;1907;4,0
311;1944;3,5
407;5483;4,0
241;364;3,0
259;260;2,0
295;924;4,0
418;339;4,5
15;4351;3,0
184;293;5,0
602;501;3,0
659;454;4,0
460;1213;4,0
529;3074;5,0
134;2640;4,0
428;8368;3,0
4;2078;5,0
580;2064;4,0
15;680;2,0
182;595;5,0
353;1073;2,0
607;1954;4,0
63;318;5,0
346;5902;2,0
599;41566;3,5
547;1732;5,0
658;595;3,0
234;1278;4,0
564;830;4,0
522;1954;3,0
468;2294;2,5
547;5693;4,5
200;81229;3,5
635;111;3,5
105;1997;4,0
452;5483;2,5
195;2075;3,0
460;2064;4,5
36;252;3,0
336;912;3,0
19;1378;2,0
152;40819;3,0
510;1265;4,0
30;1608;5,0
564;92;5,0
548;440;4,0
646;1372;4,0
556;318;5,0
646;1688;3,0
304;30846;3,0
609;1365;1,0
222;2202;5,0
22;4105;4,0
426;30793;4,0
649;587;3,0
516;339;3,0
510;482;1,0
402;6283;4,0
73;4975;3,5
494;4011;4,0
81;922;5,0
507;671;5,0
186;4993;5,0
605;1573;3,0
436;111;4,0
322;912;4,0
437;150;5,0
56;296;4,0
461;1831;1,0
649;319;4,0
262;4816;2,5
21;296;3,0
95;88;4,0
468;40819;2,5
281;912;5,0
41;1779;3,5
514;198;3,0
388;2428;1,0
401;674;5,0
75;4993;4,5
494;1265;3,5
242;350;4,0
502;1562;3,0
665;165;3,0
23;41569;2,0
587;150;4,5
671;2291;5,0
424;348;3,0
548;493;3,0
385;288;4,0
125;2959;5,0
73;2087;3,5
4;1278;5,0
624;46972;3,0
578;1259;4,0
15;322;2,5
436;1247;5,0
624;2018;4,0
343;858;5,0
537;236;3,0
547;8923;4,0
289;1713;3,0
200;1954;4,0
595;595;2,0
338;318;4,0
522;3178;3,5
83;1278;5,0
235;11;3,5
22;2006;2,5
110;296;5,0
564;924;3,0
247;2134;3,0
574;4816;3,5
649;468;3,0
649;329;2,0
295;3178;4,5
534;631;4,0
527;597;2,0
271;1375;2,0
580;2100;3,0
641;253;4,0
212;2115;3,0
66;1732;2,0
547;1387;4,0
87;260;4,0
232;924;1,0
362;2324;4,5
547;1487;2,5
623;153;3,0
654;253;4,0
452;2752;3,0
501;27706;4,0
288;595;3,0
509;5060;3,0
384;1909;4,0
664;7445;4,5
157;1544;3,0
522;1537;3,0
303;4975;3,5
307;858;4,5
460;911;4,0
289;837;4,0
460;595;4,0
306;378;3,0
177;329;4,0
418;95;3,5
363;926;5,0
299;1361;4,5
342;2100;4,0
189;608;5,0
580;329;2,0
128;1088;5,0
527;541;4,0
358;922;5,0
120;1265;4,5
117;1835;4,0
242;1959;5,0
73;2701;2,0
564;2988;5,0
588;223;3,0
28;1250;5,0
495;592;3,0
325;914;1,5
268;858;4,5
510;2750;4,0
518;339;5,0
295;500;4,5
86;345;5,0
110;415;3,0
439;1734;5,0
574;2082;3,0
434;501;1,0
49;1374;3,0
157;2028;3,0
452;3072;3,0
633;500;3,0
348;574;5,0
212;16;4,0
73;8363;1,5
510;281;3,0
23;1732;4,0
176;4816;0,5
447;277;3,0
564;1882;2,0
544;1921;4,0
99;2687;3,0
481;527;3,5
520;2959;4,5
73;1961;4,0
564;3574;1,0
23;942;4,0
243;2003;3,5
172;539;3,0
520;1387;3,0
232;2162;3,0
338;161;3,0
73;8665;3,0
364;8464;4,5
31;858;4,5
85;173;4,0
38;2959;4,0
658;588;5,0
311;8850;2,5
212;3104;2,5
210;608;2,5
452;2297;3,0
452;7091;3,5
30;920;5,0
250;111;4,0
468;135;1,5
177;1089;5,0
77;2105;4,0
168;235;4,0
649;500;3,0
345;2291;1,0
434;1641;4,0
514;322;4,0
133;2087;1,0
651;1387;4,0
58;150;5,0
86;756;3,0
509;1374;3,0
81;8367;4,0
587;199;3,0
285;546;1,0
221;172;2,5
324;8368;3,5
633;539;3,0
553;8368;4,0
183;1673;5,0
463;3489;1,0
584;4226;5,0
406;858;4,0
232;3145;4,0
133;296;4,0
236;750;5,0
646;1702;3,0
30;2539;4,0
413;694;3,0
191;185;3,0
292;2028;3,5
88;296;3,5
95;1985;2,0
563;27793;1,5
23;899;4,5
624;1250;5,0
18;708;4,0
267;849;2,5
234;46578;4,0
213;2140;2,5
253;597;3,5
367;2109;0,5
30;3529;4,0
88;318;4,0
215;1103;5,0
232;1245;5,0
285;1597;4,0
17;1997;4,0
15;150;3,0
527;500;1,0
564;1648;4,0
546;2959;5,0
23;1735;4,5
492;1406;1,0
311;1950;4,0
167;3101;5,0
420;5060;3,0
48;103688;3,0
205;49530;4,5
554;1968;3,0
468;6440;4,0
452;454;2,0
263;1584;3,5
160;2762;5,0
665;455;3,0
363;900;4,0
605;942;5,0
409;306;5,0
93;2657;3,0
224;306;4,0
328;3114;4,0
111;296;4,5
602;319;2,0
409;150;4,0
393;1387;4,0
95;1389;4,0
4;2616;1,0
624;83613;1,5
447;21;3,0
564;2668;5,0
380;260;4,0
525;4643;4,0
558;3509;4,0
4;173;3,0
232;1610;4,0
192;586;5,0
73;2124;3,5
214;318;5,0
23;1950;4,5
57;2020;5,0
654;15;2,0
481;31973;5,0
73;1608;3,5
236;2019;5,0
93;46578;4,0
247;1923;4,0
96;1247;4,0
564;1730;4,0
572;527;4,0
15;48780;4,0
388;423;3,0
626;2759;3,0
328;899;4,0
157;296;4,0
378;4226;4,5
422;539;3,0
269;1722;4,0
212;1584;2,5
624;7091;4,5
311;694;2,5
285;1923;1,0
303;1073;3,5
664;1377;4,0
178;1265;4,0
574;608;5,0
580;49530;4,0
577;541;5,0
384;46972;2,5
295;296;4,0
270;46578;4,0
365;1580;4,5
547;1729;5,0
550;1833;2,0
616;62;3,0
460;1924;2,0
443;31658;5,0
460;608;4,0
547;2360;3,0
382;4993;4,0
613;8961;5,0
61;30793;1,5
126;616;3,0
503;81847;1,0
109;592;4,0
441;581;5,0
151;95;3,0
105;1846;4,0
536;288;2,0
134;2132;5,0
68;31658;3,5
285;2143;4,0
235;345;3,5
534;2142;5,0
654;2100;4,0
595;17;4,0
271;1374;3,0
212;40819;4,0
91;4886;5,0
50;597;3,0
473;3489;5,0
15;1483;3,0
30;1377;3,0
245;3178;4,0
509;6947;4,0
111;2959;5,0
195;2313;3,0
408;2291;2,0
177;196;3,0
561;5066;3,0
595;318;4,0
537;1377;1,0
626;3016;4,0
353;2761;3,0
274;296;4,0
343;1485;4,0
165;671;3,5
187;1954;0,5
253;783;3,5
367;4629;2,0
73;26258;4,5
23;920;3,5
344;165;3,0
291;163;3,0
58;11;5,0
20;2762;3,5
102;1420;5,0
15;1883;4,0
105;497;2,5
394;745;2,0
518;1772;4,0
575;252;3,0
360;161;5,0
519;441;4,5
405;1250;2,0
626;3511;3,0
479;1580;4,5
607;293;4,5
627;2028;1,5
428;46578;4,0
306;1584;4,0
70;762;4,0
15;3019;3,0
383;68;3,0
605;801;2,0
358;252;3,0
548;708;3,0
475;48385;3,0
472;3127;4,0
542;27706;2,0
102;590;2,0
472;1213;5,0
225;185;3,0
110;165;5,0
78;508;4,0
352;1213;2,5
346;2046;4,0
23;1250;4,0
212;8984;3,0
61;1380;3,5
56;16;4,0
466;1374;5,0
328;32031;3,5
148;588;4,0
73;4351;4,0
425;4011;3,5
641;588;4,0
34;595;4,0
521;471;3,5
564;1370;4,0
395;671;5,0
130;4993;5,0
407;5902;4,5
564;12;1,0
461;1968;4,5
201;186;3,0
105;1884;3,5
355;1089;4,5
380;40819;3,5
223;5;4,0
624;2788;4,0
509;1479;2,0
212;1380;4,0
114;292;4,0
20;745;5,0
299;532;3,5
63;2046;4,5
93;2268;4,5
56;94959;4,0
249;590;4,0
409;213;5,0
33;2088;2,0
380;71520;2,5
125;953;5,0
258;3478;3,0
561;2291;5,0
370;8874;4,5
146;364;5,0
548;161;3,0
105;2116;2,0
130;339;3,5
81;4658;5,0
73;48385;3,5
67;454;2,0
389;590;5,0
165;2253;3,5
121;539;3,0
57;590;5,0
73;1644;1,5
121;527;5,0
204;1213;3,0
345;345;3,0
309;1213;5,0
15;2762;1,0
86;508;3,0
67;272;5,0
7;333;3,0
624;802;3,0
48;293;5,0
285;1894;3,0
412;588;4,0
133;1968;2,5
654;1729;4,0
365;8984;4,0
550;3082;2,0
609;296;1,0
655;1247;4,0
591;596;3,0
26;2959;4,0
78;2657;2,0
426;4993;5,0
246;595;3,0
481;26326;5,0
232;2291;4,0
239;551;4,0
58;2153;2,0
587;928;4,5
461;207;2,5
239;1923;4,0
582;1580;4,0
294;3033;4,0
15;2302;3,5
468;2006;2,0
242;2125;4,0
424;1965;3,5
21;913;4,0
358;2078;3,0
408;454;2,0
509;858;5,0
624;3072;3,0
83;3210;3,5
527;590;3,5
457;1995;2,0
149;30707;3,0
299;608;5,0
379;1717;2,0
150;292;3,0
388;1673;5,0
654;1586;4,0
73;8373;2,5
254;489;3,0
504;2006;1,0
73;3013;3,5
322;942;4,0
409;16;4,0
5;1247;4,0
67;590;5,0
388;2263;3,0
433;1266;4,0
124;33166;3,5
529;471;4,0
107;4344;2,0
416;592;3,0
472;1245;4,0
97;3527;1,0
595;3061;4,0
664;48780;4,0
198;1250;5,0
342;3111;4,0
547;7091;4,5
49;421;2,0
102;314;2,0
247;2088;3,0
384;1589;2,5
4;2289;5,0
105;858;4,5
303;1247;4,0
569;11;5,0
460;1834;4,0
312;2291;4,0
570;2959;3,0
493;1894;3,0
19;950;4,0
547;112735;4,5
213;1620;3,0
452;1892;2,0
152;750;3,0
428;1265;4,0
408;260;5,0
112;296;5,0
80;89;3,0
505;141;3,0
585;1544;2,0
303;1380;5,0
501;32031;2,5
505;608;3,0
482;2654;5,0
273;2762;4,0
244;1544;3,5
652;2887;4,0
529;2565;3,0
509;1257;3,0
150;71;3,0
9;318;4,0
382;586;3,0
463;2088;1,0
306;2034;4,0
216;2006;4,0
669;913;5,0
452;762;1,0
472;6440;4,5
547;3093;2,0
358;2125;4,0
240;913;4,5
509;2642;2,0
421;292;3,0
380;53318;3,0
15;86190;1,5
618;172;2,0
394;1092;3,0
658;296;3,0
128;2620;4,0
30;2577;3,0
562;235;4,0
77;223;4,5
23;1247;4,0
664;170;3,0
452;2001;2,5
182;1049;5,0
30;2253;3,0
627;1779;2,5
97;912;1,5
561;1835;3,5
172;590;3,0
200;4886;4,0
547;186;3,0
226;2359;3,5
605;1562;2,0
427;6945;4,0
460;1265;4,0
388;2639;3,0
460;912;5,0
15;70;0,5
348;2324;1,0
561;1282;3,0
39;180;5,0
220;858;5,0
564;2048;4,0
242;2100;4,0
15;911;4,0
417;1278;4,5
219;1573;5,0
437;163;3,0
332;39446;4,5
299;562;3,5
388;920;4,0
660;4993;4,0
168;296;4,0
534;2294;4,0
78;8665;5,0
390;168;3,0
29;1717;3,0
185;2080;3,0
182;13;3,0
57;1979;1,0
520;1278;3,5
494;858;5,0
509;605;2,0
452;24;2,0
330;707;2,0
601;44191;3,5
583;296;5,0
380;2428;1,0
306;1995;2,0
73;85788;4,0
135;754;3,0
452;203;3,0
455;592;4,0
311;453;2,0
130;2161;3,5
351;950;5,0
585;2108;4,0
396;586;3,0
468;1282;3,5
358;2297;1,0
510;1610;2,0
18;628;4,0
190;2759;4,0
358;339;3,0
169;262;3,5
304;25;5,0
232;2287;3,0
199;74948;3,0
142;2028;3,0
546;318;5,0
21;1088;2,0
409;232;5,0
159;5971;3,5
102;1954;5,0
562;1092;4,0
343;1073;5,0
165;8367;2,0
311;2759;4,0
535;173;3,0
250;2959;4,5
23;39231;4,0
405;2728;4,0
468;898;3,5
565;1537;4,0
596;16;5,0
284;628;5,0
561;5971;4,0
355;1090;4,0
70;628;5,0
22;4886;4,0
73;1552;2,5
497;2324;2,0
199;56801;2,5
598;551;4,0
463;539;3,0
388;70;3,0
30;996;3,0
23;58;3,5
558;4234;4,0
61;5481;1,5
15;1945;4,0
165;1597;2,5
646;466;4,0
607;2355;4,0
547;6016;4,0
452;2290;3,0
30;4025;3,0
77;500;3,0
182;587;5,0
453;3175;4,0
293;2116;3,0
382;8866;3,5
480;4351;4,0
40;4226;5,0
23;8338;3,5
534;17;2,0
388;1779;2,0
91;85414;5,0
96;903;5,0
13;277;4,0
587;5693;2,5
564;921;5,0
187;953;3,0
30;3513;5,0
468;1562;1,5
547;1089;4,5
232;1950;2,0
483;1213;5,0
302;616;3,0
646;2141;4,0
15;1735;0,5
355;4643;2,5
615;6016;4,5
514;320;3,0
662;454;3,0
165;4226;3,5
242;1124;5,0
514;924;5,0
15;1673;3,0
239;587;4,0
285;364;3,0
575;1480;2,0
468;1380;3,0
652;1497;3,0
311;1961;4,0
342;150;5,0
518;95;4,0
175;1580;4,0
130;4886;3,0
389;333;5,0
294;237;4,5
262;4993;3,0
658;62;5,0
605;1213;3,0
575;954;4,0
529;599;5,0
392;605;4,0
130;1374;4,0
461;4993;4,5
536;196;4,0
321;348;4,0
23;431;3,5
614;994;5,0
365;1380;4,5
412;4011;4,0
30;919;4,0
512;2115;4,0
624;2054;4,0
391;592;3,0
13;2355;4,0
212;1103;4,0
388;2959;3,0
452;3019;3,0
81;509;3,0
649;252;3,0
137;1282;2,0
501;85367;4,0
278;1900;4,0
312;206;5,0
23;247;4,0
67;431;4,0
562;293;4,5
385;17;3,0
387;907;5,0
522;49396;3,0
329;95;3,0
212;4993;5,0
461;41566;3,0
57;921;4,0
563;111759;4,0
601;4226;4,5
646;2080;4,0
457;2989;1,5
426;71254;3,0
15;674;3,0
597;2761;5,0
30;3019;3,0
150;2617;4,0
294;2163;3,5
150;1732;3,0
285;2502;4,0
472;4970;4,0
547;524;1,0
503;858;4,0
624;66;2,0
427;7451;4,0
481;1282;5,0
384;4351;3,5
56;2186;4,0
63;1372;3,0
195;2728;3,0
316;4816;3,5
605;903;3,0
126;292;4,0
73;288;3,5
501;596;3,0
413;494;3,0
297;6016;3,5
496;11;4,0
21;923;5,0
432;1089;5,0
209;196;3,0
43;1907;3,0
384;27706;4,0
355;31658;4,0
81;31930;4,0
410;318;5,0
294;1593;3,0
466;923;5,0
38;1213;4,0
327;1259;4,0
69;596;3,0
232;1376;4,0
649;172;3,0
271;2761;4,5
668;4012;3,0
30;592;4,0
461;2088;0,5
420;562;4,0
602;11;3,0
607;296;5,0
653;3082;4,0
330;1610;3,0
285;1968;3,0
4;2124;4,0
247;1580;4,0
564;2047;4,0
180;1265;5,0
518;2990;3,0
281;903;5,0
391;318;5,0
442;1282;3,5
56;51540;4,0
564;2078;3,0
468;922;3,5
452;3591;3,0
461;3101;2,5
433;11;1,5
348;111;5,0
531;2300;2,0
577;8970;5,0
358;2099;4,0
461;1586;2,0
399;296;5,0
564;1597;1,0
412;708;3,0
242;597;5,0
338;153;3,0
343;802;1,0
245;1610;5,0
242;1103;5,0
332;163;3,5
105;1480;3,5
598;15;2,0
306;2324;4,0
472;467;4,0
149;2791;2,0
416;20;3,0
73;55721;4,5
547;1374;2,0
599;3396;4,5
584;293;4,0
154;62;3,0
368;920;3,0
547;165;4,5
358;2109;3,0
306;2088;2,0
72;2762;4,0
268;2654;4,0
195;288;3,0
40;2959;4,0
73;8854;3,5
122;527;3,0
656;2141;4,0
585;492;3,0
86;150;4,0
128;1717;2,0
479;1387;4,0
530;838;4,0
214;750;5,0
282;1259;5,0
130;543;2,0
353;4369;3,5
35;838;4,0
43;2539;2,0
564;1620;3,0
597;588;5,0
120;198;2,5
101;318;4,0
426;8368;4,0
518;3034;4,0
624;85367;2,0
624;5248;1,5
213;141;2,0
177;89;4,0
665;1735;1,0
125;46578;5,0
363;1103;5,0
304;1732;5,0
407;1732;2,0
648;2360;4,0
385;196;3,0
330;80;5,0
481;5902;4,5
68;45431;3,5
525;1967;4,0
452;8373;1,0
344;595;3,0
480;5481;4,5
39;590;3,0
73;1590;4,5
379;30707;3,5
265;3101;4,0
292;292;4,5
309;4993;5,0
58;940;2,0
601;493;4,0
127;381;3,0
346;2275;1,0
536;293;4,0
375;253;5,0
547;1092;4,0
607;31696;3,5
111;541;3,5
580;592;3,5
169;914;3,5
426;55872;3,5
294;3483;4,5
517;500;5,0
578;33660;3,0
311;599;2,0
643;1792;3,5
102;1610;3,0
664;292;3,5
111;2038;4,5
268;150;4,5
667;82;3,0
294;2115;4,5
318;494;3,0
425;3114;4,5
605;1645;4,0
440;590;5,0
219;441;3,0
654;2134;3,5
88;1485;0,5
285;1921;4,0
344;161;4,0
151;588;3,0
388;223;4,0
409;22;1,0
564;2123;4,0
408;1259;4,0
316;4025;3,0
220;441;2,0
544;527;4,5
452;8860;2,0
354;232;5,0
125;260;5,0
321;568;4,0
28;2028;3,0
598;4975;4,0
64;329;4,0
608;903;5,0
521;2324;4,5
547;345;3,0
580;5064;2,5
19;451;3,0
615;8914;3,5
118;674;2,0
582;2084;4,0
434;1411;5,0
452;3034;4,0
607;1089;4,5
434;1834;4,0
402;8368;4,0
470;25763;2,0
495;161;3,0
30;1213;5,0
440;150;5,0
265;3089;4,0
110;163;5,0
575;107;4,0
509;453;2,0
327;364;4,0
576;2006;4,0
15;4344;2,0
509;17;4,0
481;1884;5,0
564;1018;4,0
95;1970;4,0
665;4701;4,0
205;62999;2,0
254;296;3,0
241;319;5,0
85;203;3,0
271;1645;2,5
461;2125;2,0
518;828;4,0
311;828;2,5
15;1834;3,5
457;1573;0,5
77;2640;3,5
156;3101;4,5
70;76;4,0
387;3604;5,0
139;4226;4,5
165;2078;3,0
389;318;5,0
504;1885;3,0
140;81847;3,0
242;2757;5,0
496;257;4,0
151;231;4,0
358;2133;1,0
200;2959;4,0
595;2078;4,0
493;691;4,0
481;1387;4,0
358;2355;4,0
340;4993;5,0
135;27;3,0
593;122;3,0
418;1835;4,0
39;253;4,0
130;4232;4,0
380;5927;1,0
468;3097;4,0
265;898;5,0
591;783;4,0
353;502;0,5
529;951;5,0
665;2059;3,0
295;592;4,5
659;257;3,0
56;2115;4,0
294;31694;4,5
345;196;2,0
243;2143;2,5
544;89492;5,0
580;1587;3,5
195;1281;4,0
134;541;5,0
86;213;4,0
496;141;2,0
627;339;2,5
387;1103;4,0
514;83;3,0
262;306;3,0
105;3529;3,0
534;2291;2,0
306;2085;3,0
150;3509;3,0
423;1089;5,0
481;1580;4,0
243;1645;3,0
587;899;5,0
195;2134;2,0
602;562;4,0
371;2028;4,0
283;7459;5,0
402;31658;4,0
528;2289;3,0
653;1580;5,0
253;543;4,5
547;2155;2,0
94;6373;2,5
90;1580;4,0
73;43919;1,0
523;1552;4,0
285;2294;4,0
594;2064;5,0
384;47200;3,0
452;388;4,0
632;2959;4,5
564;299;5,0
412;804;3,0
288;508;5,0
355;6947;3,5
36;318;4,0
472;2701;3,0
481;2160;4,0
271;1377;2,0
192;261;3,0
40;260;4,5
56;85414;4,0
48;4993;4,5
242;592;5,0
52;1639;1,0
309;26513;2,5
165;805;4,5
553;293;4,0
555;114;3,0
174;163;1,5
563;364;3,0
385;25;3,0
400;527;4,0
206;1961;4,0
428;858;5,0
313;4995;4,5
22;2502;1,5
121;318;5,0
509;541;4,0
250;32031;4,0
327;592;3,0
39;76;3,0
479;5481;4,0
440;318;5,0
159;2302;3,5
653;3114;5,0
358;65;1,0
43;3052;3,0
624;3681;5,0
224;640;3,0
30;2701;2,0
202;1998;3,0
188;153;3,0
246;590;4,0
519;54503;5,0
484;62;5,0
564;606;4,0
458;2028;3,0
522;8961;3,0
125;1961;4,5
200;2321;4,0
146;318;4,5
311;912;3,0
548;21;3,0
535;587;3,0
294;8970;4,0
215;1479;4,0
529;2067;2,0
624;3511;3,0
475;4025;2,0
6;2001;3,0
205;37857;5,0
598;6373;2,0
232;551;4,0
505;942;3,5
421;339;3,0
547;8970;3,5
346;3081;4,5
242;2028;5,0
73;53318;4,5
472;750;5,0
536;241;5,0
396;15;4,0
311;586;3,0
19;350;3,0
119;1554;2,0
358;829;1,0
370;260;4,5
19;663;4,0
